Order_ID,Customer_ID,Order_Timestamp,City,Payment_Mode,Product_Category,Product_Name,Price,Discount_Percentage,Final_Price,Quantity,Total_Spend,Customer_Age_Group,Delivery_Time_Minutes,Rider_Rating
ZP100202,3312,2024-01-01 03:22:00,Chennai,Cash,Vegetables,Apple,20.22,15,17.19,1,17.19,26-35,40,4.1
ZP100203,3083,2024-01-01 03:23:00,Bangalore,Debit Card,Beverages,Chips,93.98,20,75.18,2,150.36,18-25,44,3.5
ZP100204,5693,2024-01-01 03:24:00,Kolkata,Credit Card,Vegetables,Tomato,199.56,10,179.6,1,179.6,36-50,40,5.0
ZP100205,8680,2024-01-01 03:25:00,Bangalore,Cash,Bakery,Chips,101.57,5,96.49,1,96.49,51+,43,4.9
ZP100206,7301,2024-01-01 03:26:00,Mumbai,Cash,Dairy,Chips,342.67,0,342.67,4,1370.68,36-50,24,4.3
ZP100207,1528,2024-01-01 03:27:00,Mumbai,Cash,Bakery,Apple,222.57,10,200.31,4,801.24,18-25,24,4.6
ZP100208,7849,2024-01-01 03:28:00,Kolkata,Cash,Fruits,Chips,313.55,15,266.52,2,533.04,51+,43,4.6
ZP100209,5054,2024-01-01 03:29:00,Bangalore,Debit Card,Dairy,Apple,213.97,25,160.48,5,802.4,18-25,38,4.1
ZP100210,2913,2024-01-01 03:30:00,Kolkata,Cash,Beverages,Chips,316.52,15,269.04,2,538.08,26-35,17,4.4
ZP100211,4427,2024-01-01 03:31:00,Bangalore,Debit Card,Fruits,Chips,406.38,10,365.74,5,1828.7,51+,33,4.6
ZP100212,1811,2024-01-01 03:32:00,Bangalore,UPI,Fruits,Bread,328.19,5,311.78,3,935.34,36-50,35,4.1
ZP100213,7077,2024-01-01 03:33:00,Kolkata,Cash,Fruits,Tomato,293.56,10,264.2,1,264.2,18-25,26,3.6
ZP100214,6026,2024-01-01 03:34:00,Chennai,Debit Card,Snacks,Milk,370.99,25,278.24,1,278.24,51+,28,4.8
ZP100215,6471,2024-01-01 03:35:00,Kolkata,Credit Card,Bakery,Butter,183.95,10,165.56,3,496.68,18-25,23,4.9
ZP100216,7549,2024-01-01 03:36:00,Chennai,Credit Card,Fruits,Butter,390.51,10,351.46,1,351.46,36-50,13,4.9
ZP100217,3289,2024-01-01 03:37:00,Delhi,Credit Card,Bakery,Tomato,173.73,15,147.67,4,590.68,26-35,24,4.1
ZP100218,4523,2024-01-01 03:38:00,Kolkata,UPI,Snacks,Bread,252.55,10,227.3,4,909.2,51+,27,4.3
ZP100219,6162,2024-01-01 03:39:00,Bangalore,UPI,Snacks,Chips,480.3,5,456.28,2,912.56,51+,43,4.2
ZP100220,4828,2024-01-01 03:40:00,Bangalore,UPI,Beverages,Tomato,495.25,25,371.44,2,742.88,18-25,21,4.9
ZP100221,8654,2024-01-01 03:41:00,Kolkata,UPI,Bakery,Chips,437.13,0,437.13,1,437.13,18-25,28,3.7
ZP100222,9085,2024-01-01 03:42:00,Kolkata,UPI,Dairy,Juice,373.08,25,279.81,1,279.81,26-35,23,4.3
ZP100223,7300,2024-01-01 03:43:00,Kolkata,Cash,Fruits,Butter,280.97,10,252.87,5,1264.35,51+,27,4.7
ZP100224,2606,2024-01-01 03:44:00,Delhi,Debit Card,Vegetables,Apple,496.28,0,496.28,3,1488.84,26-35,14,4.0
ZP100225,4561,2024-01-01 03:45:00,Kolkata,Debit Card,Bakery,Apple,468.94,5,445.49,1,445.49,18-25,25,4.1
ZP100226,6730,2024-01-01 03:46:00,Delhi,Cash,Bakery,Juice,192.83,10,173.55,1,173.55,18-25,31,3.8
ZP100227,7491,2024-01-01 03:47:00,Chennai,Debit Card,Beverages,Juice,270.2,0,270.2,2,540.4,18-25,38,4.7
ZP100228,9366,2024-01-01 03:48:00,Delhi,Credit Card,Bakery,Milk,252.91,10,227.62,2,455.24,18-25,35,3.8
ZP100229,4012,2024-01-01 03:49:00,Bangalore,Debit Card,Snacks,Juice,134.05,10,120.65,3,361.95,51+,39,3.6
ZP100230,1117,2024-01-01 03:50:00,Chennai,UPI,Beverages,Juice,192.28,15,163.44,3,490.32,26-35,23,4.0
ZP100231,3102,2024-01-01 03:51:00,Chennai,Credit Card,Dairy,Tomato,56.68,10,51.01,3,153.03,26-35,11,4.5
ZP100232,1542,2024-01-01 03:52:00,Chennai,Cash,Vegetables,Apple,89.87,15,76.39,4,305.56,26-35,34,4.2
ZP100233,2389,2024-01-01 03:53:00,Kolkata,UPI,Snacks,Apple,382.95,5,363.8,3,1091.4,26-35,31,4.2
ZP100234,5914,2024-01-01 03:54:00,Chennai,Credit Card,Fruits,Milk,437.92,5,416.02,5,2080.1,36-50,29,4.2
ZP100235,2233,2024-01-01 03:55:00,Mumbai,Credit Card,Fruits,Chips,143.82,5,136.63,1,136.63,51+,36,4.2
ZP100236,4164,2024-01-01 03:56:00,Chennai,UPI,Dairy,Juice,69.95,20,55.96,2,111.92,51+,37,4.8
ZP100237,5439,2024-01-01 03:57:00,Chennai,Cash,Fruits,Chips,44.3,20,35.44,4,141.76,18-25,38,4.3
ZP100238,3050,2024-01-01 03:58:00,Kolkata,Debit Card,Bakery,Apple,470.29,5,446.78,5,2233.9,26-35,36,5.0
ZP100239,1234,2024-01-01 03:59:00,Kolkata,Credit Card,Snacks,Juice,422.7,25,317.02,3,951.06,36-50,22,4.8
ZP100240,7206,2024-01-01 04:00:00,Bangalore,Credit Card,Bakery,Butter,28.97,20,23.18,5,115.9,36-50,44,4.1
ZP100241,3107,2024-01-01 04:01:00,Mumbai,Cash,Fruits,Bread,389.63,10,350.67,1,350.67,51+,35,4.3
ZP100242,7658,2024-01-01 04:02:00,Mumbai,Debit Card,Snacks,Milk,442.09,10,397.88,2,795.76,26-35,19,4.2
ZP100243,5982,2024-01-01 04:03:00,Kolkata,Debit Card,Bakery,Apple,415.43,0,415.43,3,1246.29,36-50,26,4.7
ZP100244,7442,2024-01-01 04:04:00,Bangalore,Debit Card,Dairy,Bread,35.85,10,32.26,2,64.52,18-25,30,3.7
ZP100245,4636,2024-01-01 04:05:00,Delhi,Debit Card,Beverages,Bread,368.79,15,313.47,1,313.47,51+,44,5.0
ZP100246,1249,2024-01-01 04:06:00,Mumbai,Debit Card,Vegetables,Butter,276.13,25,207.1,3,621.3,51+,32,4.9
ZP100247,2744,2024-01-01 04:07:00,Delhi,UPI,Beverages,Juice,339.49,10,305.54,2,611.08,51+,17,4.3
ZP100248,2070,2024-01-01 04:08:00,Bangalore,UPI,Vegetables,Milk,414.04,15,351.93,3,1055.79,36-50,34,4.9
ZP100249,9363,2024-01-01 04:09:00,Kolkata,Credit Card,Beverages,Butter,27.48,20,21.98,3,65.94,51+,13,3.9
ZP100250,3679,2024-01-01 04:10:00,Mumbai,UPI,Beverages,Butter,460.86,20,368.69,2,737.38,36-50,42,4.3
ZP100251,6882,2024-01-01 04:11:00,Chennai,Cash,Fruits,Juice,337.59,5,320.71,2,641.42,18-25,40,4.5
ZP100252,5953,2024-01-01 04:12:00,Kolkata,Debit Card,Bakery,Juice,222.88,0,222.88,1,222.88,26-35,43,4.3
ZP100253,7459,2024-01-01 04:13:00,Delhi,UPI,Beverages,Butter,411.62,0,411.62,4,1646.48,36-50,43,4.6
ZP100254,6012,2024-01-01 04:14:00,Mumbai,Debit Card,Dairy,Juice,53.92,15,45.83,1,45.83,18-25,26,4.9
ZP100255,7320,2024-01-01 04:15:00,Mumbai,Debit Card,Vegetables,Milk,440.48,10,396.43,4,1585.72,36-50,34,4.0
ZP100256,9440,2024-01-01 04:16:00,Mumbai,Cash,Fruits,Milk,413.19,15,351.21,1,351.21,18-25,19,4.9
ZP100257,6133,2024-01-01 04:17:00,Mumbai,Cash,Dairy,Juice,279.62,0,279.62,1,279.62,18-25,28,3.5
ZP100258,2936,2024-01-01 04:18:00,Delhi,UPI,Dairy,Chips,480.54,5,456.51,4,1826.04,36-50,15,4.7
ZP100259,9837,2024-01-01 04:19:00,Mumbai,UPI,Bakery,Butter,420.3,20,336.24,2,672.48,26-35,38,4.6
ZP100260,1863,2024-01-01 04:20:00,Delhi,Debit Card,Dairy,Juice,285.39,15,242.58,5,1212.9,18-25,27,4.9
ZP100261,8850,2024-01-01 04:21:00,Mumbai,Credit Card,Dairy,Milk,296.24,25,222.18,2,444.36,51+,10,3.8
ZP100262,6515,2024-01-01 04:22:00,Delhi,UPI,Bakery,Tomato,155.14,15,131.87,5,659.35,26-35,35,4.2
ZP100263,6802,2024-01-01 04:23:00,Delhi,UPI,Bakery,Juice,20.54,10,18.49,1,18.49,18-25,34,4.0
ZP100264,6510,2024-01-01 04:24:00,Bangalore,Credit Card,Vegetables,Milk,383.88,15,326.3,2,652.6,51+,12,3.6
ZP100265,3194,2024-01-01 04:25:00,Bangalore,Cash,Snacks,Apple,162.3,10,146.07,1,146.07,36-50,26,3.9
ZP100266,8696,2024-01-01 04:26:00,Mumbai,Credit Card,Bakery,Bread,472.8,10,425.52,2,851.04,36-50,39,3.8
ZP100267,8812,2024-01-01 04:27:00,Bangalore,Credit Card,Beverages,Juice,417.15,20,333.72,5,1668.6,18-25,27,3.9
ZP100268,3298,2024-01-01 04:28:00,Chennai,Debit Card,Fruits,Milk,419.62,0,419.62,4,1678.48,26-35,11,4.5
ZP100269,7151,2024-01-01 04:29:00,Delhi,Credit Card,Bakery,Milk,278.27,0,278.27,4,1113.08,26-35,34,5.0
ZP100270,9305,2024-01-01 04:30:00,Chennai,Credit Card,Vegetables,Apple,275.02,20,220.02,1,220.02,26-35,40,4.2
ZP100271,4985,2024-01-01 04:31:00,Mumbai,UPI,Fruits,Juice,438.89,5,416.95,5,2084.75,51+,10,3.5
ZP100272,4501,2024-01-01 04:32:00,Delhi,Debit Card,Fruits,Tomato,138.21,20,110.57,5,552.85,36-50,11,4.9
ZP100273,2380,2024-01-01 04:33:00,Chennai,Debit Card,Vegetables,Butter,443.39,25,332.54,2,665.08,51+,29,4.3
ZP100274,3738,2024-01-01 04:34:00,Kolkata,Credit Card,Bakery,Butter,178.38,0,178.38,3,535.14,36-50,28,3.6
ZP100275,6833,2024-01-01 04:35:00,Chennai,UPI,Snacks,Apple,323.71,0,323.71,4,1294.84,36-50,28,4.2
ZP100276,2990,2024-01-01 04:36:00,Kolkata,Cash,Dairy,Chips,494.92,25,371.19,5,1855.95,18-25,32,3.5
ZP100277,2446,2024-01-01 04:37:00,Mumbai,UPI,Vegetables,Butter,44.38,10,39.94,1,39.94,26-35,44,4.1
ZP100278,8576,2024-01-01 04:38:00,Kolkata,Credit Card,Snacks,Juice,414.91,25,311.18,2,622.36,51+,27,4.2
ZP100279,8338,2024-01-01 04:39:00,Chennai,Credit Card,Dairy,Apple,82.26,5,78.15,1,78.15,18-25,11,4.6
ZP100280,9183,2024-01-01 04:40:00,Mumbai,Debit Card,Vegetables,Chips,263.77,20,211.02,1,211.02,36-50,11,4.2
ZP100281,4744,2024-01-01 04:41:00,Mumbai,UPI,Bakery,Bread,32.61,20,26.09,5,130.45,51+,44,3.8
ZP100282,8124,2024-01-01 04:42:00,Mumbai,UPI,Dairy,Tomato,418.87,25,314.15,4,1256.6,26-35,31,3.5
ZP100283,5170,2024-01-01 04:43:00,Chennai,Cash,Bakery,Chips,348.33,15,296.08,5,1480.4,18-25,42,3.6
ZP100284,3819,2024-01-01 04:44:00,Kolkata,Cash,Beverages,Chips,473.54,20,378.83,4,1515.32,26-35,28,4.7
ZP100285,3870,2024-01-01 04:45:00,Mumbai,Debit Card,Vegetables,Milk,476.45,10,428.8,1,428.8,26-35,19,3.8
ZP100286,2887,2024-01-01 04:46:00,Mumbai,Cash,Dairy,Tomato,292.92,5,278.27,4,1113.08,18-25,33,4.8
ZP100287,9842,2024-01-01 04:47:00,Kolkata,Debit Card,Beverages,Apple,433.64,5,411.96,1,411.96,18-25,34,4.7
ZP100288,3516,2024-01-01 04:48:00,Kolkata,Debit Card,Snacks,Chips,203.13,5,192.97,5,964.85,18-25,39,4.8
ZP100289,8416,2024-01-01 04:49:00,Chennai,UPI,Snacks,Chips,130.98,20,104.78,2,209.56,51+,33,3.6
ZP100290,2440,2024-01-01 04:50:00,Mumbai,UPI,Snacks,Apple,234.4,20,187.52,1,187.52,26-35,32,4.0
ZP100291,4413,2024-01-01 04:51:00,Delhi,Credit Card,Vegetables,Bread,218.66,15,185.86,3,557.58,26-35,18,3.9
ZP100292,7501,2024-01-01 04:52:00,Chennai,Cash,Dairy,Milk,141.68,15,120.43,4,481.72,36-50,19,3.9
ZP100293,2869,2024-01-01 04:53:00,Kolkata,Cash,Snacks,Milk,20.84,15,17.71,3,53.13,51+,15,4.1
ZP100294,2612,2024-01-01 04:54:00,Chennai,Debit Card,Vegetables,Tomato,104.07,10,93.66,1,93.66,36-50,41,4.4
ZP100295,7791,2024-01-01 04:55:00,Bangalore,Debit Card,Dairy,Tomato,204.08,0,204.08,2,408.16,18-25,22,3.9
ZP100296,3369,2024-01-01 04:56:00,Kolkata,Cash,Dairy,Juice,326.43,15,277.47,3,832.41,36-50,22,4.5
ZP100297,9995,2024-01-01 04:57:00,Delhi,Cash,Fruits,Milk,187.67,10,168.9,1,168.9,26-35,42,4.8
ZP100298,4021,2024-01-01 04:58:00,Kolkata,UPI,Dairy,Milk,495.56,5,470.78,3,1412.34,51+,33,3.6
ZP100299,5703,2024-01-01 04:59:00,Bangalore,Cash,Fruits,Chips,474.59,0,474.59,4,1898.36,26-35,40,5.0
ZP100300,4141,2024-01-01 05:00:00,Bangalore,Credit Card,Beverages,Apple,442.23,20,353.78,3,1061.34,18-25,35,5.0
ZP100301,7997,2024-01-01 05:01:00,Mumbai,UPI,Dairy,Apple,164.85,5,156.61,2,313.22,26-35,21,4.8
ZP100302,5369,2024-01-01 05:02:00,Kolkata,Debit Card,Fruits,Apple,324.94,25,243.7,3,731.1,36-50,16,4.5
ZP100303,9866,2024-01-01 05:03:00,Delhi,Credit Card,Beverages,Juice,177.62,5,168.74,3,506.22,51+,35,5.0
ZP100304,4362,2024-01-01 05:04:00,Chennai,Debit Card,Beverages,Butter,71.72,10,64.55,1,64.55,36-50,22,4.6
ZP100305,8305,2024-01-01 05:05:00,Delhi,Debit Card,Bakery,Juice,195.58,0,195.58,1,195.58,26-35,41,3.6
ZP100306,8364,2024-01-01 05:06:00,Mumbai,UPI,Snacks,Apple,21.5,25,16.12,2,32.24,36-50,28,4.9
ZP100307,9294,2024-01-01 05:07:00,Delhi,Debit Card,Fruits,Tomato,188.05,10,169.24,1,169.24,26-35,27,4.6
ZP100308,6893,2024-01-01 05:08:00,Delhi,Debit Card,Dairy,Tomato,402.86,20,322.29,2,644.58,26-35,22,4.0
ZP100309,9092,2024-01-01 05:09:00,Delhi,UPI,Bakery,Apple,339.86,5,322.87,4,1291.48,51+,39,3.7
ZP100310,7281,2024-01-01 05:10:00,Kolkata,Debit Card,Beverages,Milk,20.04,25,15.03,3,45.09,18-25,19,4.2
ZP100311,9526,2024-01-01 05:11:00,Bangalore,Debit Card,Bakery,Tomato,339.79,5,322.8,4,1291.2,26-35,12,4.2
ZP100312,3693,2024-01-01 05:12:00,Mumbai,Debit Card,Dairy,Bread,60.75,25,45.56,3,136.68,51+,39,4.6
ZP100313,9386,2024-01-01 05:13:00,Bangalore,UPI,Fruits,Chips,256.4,15,217.94,4,871.76,36-50,37,4.9
ZP100314,6166,2024-01-01 05:14:00,Mumbai,Credit Card,Snacks,Apple,207.17,15,176.09,5,880.45,36-50,11,4.3
ZP100315,3980,2024-01-01 05:15:00,Chennai,UPI,Snacks,Butter,108.48,15,92.21,4,368.84,36-50,27,3.6
ZP100316,7114,2024-01-01 05:16:00,Mumbai,Credit Card,Vegetables,Bread,343.87,0,343.87,2,687.74,18-25,27,4.7
ZP100317,8903,2024-01-01 05:17:00,Bangalore,UPI,Bakery,Milk,462.75,0,462.75,4,1851.0,18-25,25,4.7
ZP100318,2578,2024-01-01 05:18:00,Bangalore,Credit Card,Bakery,Milk,86.79,0,86.79,4,347.16,36-50,27,4.0
ZP100319,6606,2024-01-01 05:19:00,Kolkata,Cash,Beverages,Juice,174.64,10,157.18,4,628.72,36-50,44,4.1
ZP100320,4520,2024-01-01 05:20:00,Kolkata,Credit Card,Bakery,Butter,388.76,20,311.01,3,933.03,18-25,15,4.3
ZP100321,1865,2024-01-01 05:21:00,Chennai,Cash,Bakery,Tomato,131.37,5,124.8,5,624.0,18-25,15,4.4
ZP100322,6710,2024-01-01 05:22:00,Bangalore,Credit Card,Dairy,Chips,392.01,15,333.21,3,999.63,36-50,38,4.2
ZP100323,6955,2024-01-01 05:23:00,Chennai,Debit Card,Vegetables,Chips,408.17,15,346.94,2,693.88,36-50,38,4.4
ZP100324,8475,2024-01-01 05:24:00,Kolkata,Cash,Bakery,Butter,94.68,15,80.48,5,402.4,26-35,35,3.7
ZP100325,5769,2024-01-01 05:25:00,Bangalore,Cash,Bakery,Bread,39.06,0,39.06,3,117.18,51+,10,4.9
ZP100326,1188,2024-01-01 05:26:00,Delhi,Credit Card,Fruits,Milk,283.23,0,283.23,5,1416.15,18-25,11,4.8
ZP100327,3919,2024-01-01 05:27:00,Bangalore,Debit Card,Fruits,Apple,474.31,5,450.59,1,450.59,26-35,44,4.1
ZP100328,7548,2024-01-01 05:28:00,Delhi,Cash,Vegetables,Apple,321.8,15,273.53,5,1367.65,51+,15,3.5
ZP100329,8253,2024-01-01 05:29:00,Chennai,Credit Card,Bakery,Bread,49.74,10,44.77,4,179.08,51+,25,3.9
ZP100330,3031,2024-01-01 05:30:00,Chennai,Credit Card,Beverages,Bread,42.78,10,38.5,3,115.5,18-25,16,4.7
ZP100331,5620,2024-01-01 05:31:00,Kolkata,UPI,Snacks,Bread,53.54,25,40.16,4,160.64,26-35,23,3.8
ZP100332,1266,2024-01-01 05:32:00,Chennai,UPI,Snacks,Bread,341.76,5,324.67,3,974.01,36-50,14,3.8
ZP100333,8228,2024-01-01 05:33:00,Kolkata,UPI,Bakery,Chips,234.53,10,211.08,4,844.32,51+,12,3.5
ZP100334,7755,2024-01-01 05:34:00,Bangalore,UPI,Bakery,Butter,476.03,0,476.03,4,1904.12,26-35,19,4.5
ZP100335,6153,2024-01-01 05:35:00,Chennai,Cash,Snacks,Butter,69.35,25,52.01,4,208.04,51+,31,4.6
ZP100336,9770,2024-01-01 05:36:00,Bangalore,Cash,Snacks,Apple,128.79,15,109.47,2,218.94,26-35,42,3.8
ZP100337,6893,2024-01-01 05:37:00,Delhi,Debit Card,Dairy,Milk,385.46,10,346.91,4,1387.64,18-25,37,3.6
ZP100338,5930,2024-01-01 05:38:00,Delhi,Credit Card,Beverages,Apple,82.09,5,77.99,2,155.98,26-35,38,4.1
ZP100339,7004,2024-01-01 05:39:00,Mumbai,UPI,Fruits,Milk,138.58,20,110.86,4,443.44,36-50,42,4.7
ZP100340,5234,2024-01-01 05:40:00,Kolkata,Debit Card,Snacks,Apple,72.28,5,68.67,1,68.67,36-50,40,3.9
ZP100341,2876,2024-01-01 05:41:00,Bangalore,UPI,Bakery,Apple,257.22,0,257.22,1,257.22,36-50,40,5.0
ZP100342,1497,2024-01-01 05:42:00,Kolkata,Credit Card,Snacks,Bread,46.15,25,34.61,4,138.44,26-35,37,4.4
ZP100343,6537,2024-01-01 05:43:00,Delhi,Cash,Snacks,Bread,52.98,0,52.98,1,52.98,36-50,26,4.4
ZP100344,8299,2024-01-01 05:44:00,Mumbai,Cash,Dairy,Milk,435.47,20,348.38,2,696.76,51+,28,4.9
ZP100345,9212,2024-01-01 05:45:00,Bangalore,Cash,Dairy,Milk,144.35,0,144.35,4,577.4,51+,43,4.0
ZP100346,9565,2024-01-01 05:46:00,Chennai,Cash,Bakery,Milk,82.29,15,69.95,3,209.85,18-25,12,4.0
ZP100347,3744,2024-01-01 05:47:00,Kolkata,Cash,Dairy,Juice,295.15,5,280.39,1,280.39,36-50,20,3.6
ZP100348,1400,2024-01-01 05:48:00,Chennai,Debit Card,Beverages,Milk,55.48,5,52.71,2,105.42,18-25,38,3.9
ZP100349,7462,2024-01-01 05:49:00,Kolkata,UPI,Beverages,Milk,359.6,0,359.6,5,1798.0,26-35,26,3.6
ZP100350,6252,2024-01-01 05:50:00,Chennai,Credit Card,Fruits,Milk,403.34,15,342.84,5,1714.2,26-35,15,3.8
ZP100351,2541,2024-01-01 05:51:00,Mumbai,UPI,Beverages,Juice,344.91,0,344.91,3,1034.73,36-50,33,3.6
ZP100352,4868,2024-01-01 05:52:00,Delhi,UPI,Dairy,Butter,362.32,10,326.09,3,978.27,18-25,12,4.7
ZP100353,8780,2024-01-01 05:53:00,Mumbai,UPI,Vegetables,Apple,370.45,5,351.93,2,703.86,26-35,42,3.6
ZP100354,6525,2024-01-01 05:54:00,Chennai,Cash,Bakery,Apple,81.59,0,81.59,5,407.95,26-35,19,4.1
ZP100355,1213,2024-01-01 05:55:00,Kolkata,Credit Card,Vegetables,Apple,418.45,20,334.76,2,669.52,18-25,41,4.9
ZP100356,4881,2024-01-01 05:56:00,Delhi,Credit Card,Snacks,Bread,241.26,5,229.2,5,1146.0,36-50,20,3.9
ZP100357,3889,2024-01-01 05:57:00,Delhi,Cash,Snacks,Juice,325.6,10,293.04,2,586.08,18-25,41,4.6
ZP100358,6593,2024-01-01 05:58:00,Mumbai,Cash,Fruits,Milk,185.33,25,139.0,2,278.0,51+,42,3.6
ZP100359,6630,2024-01-01 05:59:00,Delhi,Credit Card,Beverages,Apple,264.46,20,211.57,5,1057.85,51+,24,3.8
ZP100360,7970,2024-01-01 06:00:00,Mumbai,UPI,Fruits,Bread,275.66,15,234.31,5,1171.55,26-35,42,4.4
ZP100361,8439,2024-01-01 06:01:00,Bangalore,Credit Card,Dairy,Bread,377.2,15,320.62,2,641.24,26-35,39,4.5
ZP100362,2244,2024-01-01 06:02:00,Bangalore,Debit Card,Beverages,Bread,301.11,20,240.89,2,481.78,36-50,21,4.5
ZP100363,7409,2024-01-01 06:03:00,Mumbai,Debit Card,Snacks,Tomato,390.82,0,390.82,3,1172.46,51+,15,3.6
ZP100364,1935,2024-01-01 06:04:00,Bangalore,Cash,Dairy,Bread,319.91,10,287.92,1,287.92,51+,23,3.6
ZP100365,6181,2024-01-01 06:05:00,Delhi,Cash,Beverages,Bread,371.52,20,297.22,4,1188.88,51+,27,4.9
ZP100366,1071,2024-01-01 06:06:00,Kolkata,Credit Card,Vegetables,Butter,237.04,15,201.48,5,1007.4,26-35,29,4.1
ZP100367,8143,2024-01-01 06:07:00,Bangalore,Credit Card,Beverages,Milk,271.32,15,230.62,2,461.24,26-35,27,4.5
ZP100368,4531,2024-01-01 06:08:00,Kolkata,Credit Card,Snacks,Chips,229.23,25,171.92,4,687.68,36-50,22,4.5
ZP100369,2474,2024-01-01 06:09:00,Kolkata,UPI,Beverages,Juice,169.86,20,135.89,1,135.89,51+,16,4.2
ZP100370,6811,2024-01-01 06:10:00,Mumbai,Cash,Fruits,Milk,416.08,0,416.08,3,1248.24,36-50,40,4.4
ZP100371,8379,2024-01-01 06:11:00,Chennai,Cash,Vegetables,Butter,273.43,25,205.07,4,820.28,18-25,19,4.4
ZP100372,2143,2024-01-01 06:12:00,Kolkata,UPI,Snacks,Apple,43.17,25,32.38,4,129.52,51+,10,4.3
ZP100373,6025,2024-01-01 06:13:00,Chennai,Cash,Fruits,Apple,271.34,0,271.34,1,271.34,18-25,40,3.9
ZP100374,4414,2024-01-01 06:14:00,Delhi,Cash,Vegetables,Juice,229.33,10,206.4,3,619.2,18-25,40,4.3
ZP100375,1076,2024-01-01 06:15:00,Bangalore,Credit Card,Vegetables,Bread,404.42,10,363.98,1,363.98,51+,40,3.7
ZP100376,9334,2024-01-01 06:16:00,Delhi,Debit Card,Dairy,Juice,308.39,0,308.39,2,616.78,26-35,31,4.7
ZP100377,4557,2024-01-01 06:17:00,Mumbai,Credit Card,Snacks,Apple,384.4,0,384.4,3,1153.2,18-25,30,4.6
ZP100378,7936,2024-01-01 06:18:00,Mumbai,UPI,Fruits,Apple,376.82,5,357.98,1,357.98,26-35,13,4.7
ZP100379,4734,2024-01-01 06:19:00,Delhi,Debit Card,Bakery,Juice,35.34,5,33.57,5,167.85,18-25,35,3.7
ZP100380,8756,2024-01-01 06:20:00,Bangalore,Cash,Snacks,Tomato,268.05,15,227.84,4,911.36,51+,13,4.8
ZP100381,2266,2024-01-01 06:21:00,Chennai,UPI,Vegetables,Apple,477.44,10,429.7,4,1718.8,36-50,14,4.7
ZP100382,5183,2024-01-01 06:22:00,Delhi,Cash,Fruits,Tomato,424.95,5,403.7,3,1211.1,51+,33,4.9
ZP100383,2085,2024-01-01 06:23:00,Chennai,UPI,Snacks,Tomato,116.53,5,110.7,3,332.1,36-50,34,4.1
ZP100384,4566,2024-01-01 06:24:00,Mumbai,Debit Card,Beverages,Butter,119.88,20,95.9,1,95.9,26-35,29,5.0
ZP100385,9660,2024-01-01 06:25:00,Bangalore,Cash,Snacks,Juice,111.93,25,83.95,4,335.8,36-50,16,3.5
ZP100386,6578,2024-01-01 06:26:00,Mumbai,UPI,Vegetables,Bread,62.43,0,62.43,3,187.29,36-50,42,3.7
ZP100387,9033,2024-01-01 06:27:00,Kolkata,Cash,Dairy,Bread,126.33,0,126.33,3,378.99,18-25,43,4.4
ZP100388,5036,2024-01-01 06:28:00,Kolkata,Cash,Dairy,Chips,483.23,10,434.91,4,1739.64,26-35,38,4.4
ZP100389,8215,2024-01-01 06:29:00,Chennai,Cash,Fruits,Milk,426.49,10,383.84,1,383.84,36-50,28,4.6
ZP100390,1603,2024-01-01 06:30:00,Delhi,Cash,Vegetables,Bread,153.19,15,130.21,1,130.21,18-25,32,4.4
ZP100391,8515,2024-01-01 06:31:00,Mumbai,UPI,Beverages,Butter,308.09,0,308.09,5,1540.45,18-25,25,4.5
ZP100392,8883,2024-01-01 06:32:00,Kolkata,UPI,Vegetables,Tomato,402.51,5,382.38,3,1147.14,18-25,15,4.7
ZP100393,2884,2024-01-01 06:33:00,Kolkata,Cash,Bakery,Butter,253.57,5,240.89,1,240.89,18-25,10,3.7
ZP100394,7847,2024-01-01 06:34:00,Chennai,Credit Card,Beverages,Tomato,196.73,10,177.06,1,177.06,26-35,29,4.6
ZP100395,2887,2024-01-01 06:35:00,Kolkata,Debit Card,Dairy,Milk,168.75,5,160.31,3,480.93,26-35,18,4.6
ZP100396,3299,2024-01-01 06:36:00,Delhi,UPI,Fruits,Butter,322.55,10,290.3,4,1161.2,51+,15,4.0
ZP100397,6855,2024-01-01 06:37:00,Delhi,Debit Card,Beverages,Chips,223.63,20,178.9,4,715.6,26-35,13,3.6
ZP100398,2605,2024-01-01 06:38:00,Kolkata,Cash,Bakery,Bread,404.07,15,343.46,4,1373.84,36-50,27,4.6
ZP100399,3391,2024-01-01 06:39:00,Chennai,Debit Card,Beverages,Juice,162.11,0,162.11,4,648.44,36-50,42,4.4
ZP100400,1875,2024-01-01 06:40:00,Delhi,Cash,Dairy,Juice,99.36,5,94.39,5,471.95,36-50,32,3.8
ZP100401,9122,2024-01-01 06:41:00,Mumbai,UPI,Beverages,Bread,334.35,15,284.2,5,1421.0,26-35,25,4.7
ZP100402,7075,2024-01-01 06:42:00,Chennai,UPI,Vegetables,Butter,431.38,0,431.38,2,862.76,18-25,40,4.1
ZP100403,8835,2024-01-01 06:43:00,Kolkata,Cash,Dairy,Apple,26.31,10,23.68,1,23.68,51+,10,4.7
ZP100404,4479,2024-01-01 06:44:00,Mumbai,UPI,Vegetables,Juice,386.07,20,308.86,4,1235.44,51+,40,4.3
ZP100405,2703,2024-01-01 06:45:00,Bangalore,Credit Card,Snacks,Juice,60.91,20,48.73,4,194.92,51+,38,4.6
